MC_NAME,MC_ID,MC_SORT_ID,AGG_TICKET_DATA,AGG_SEQ_NAME,AGG_PATTERN_NAME,START_TIME,END_TIME,DURATION,TIME_ADJUST,KNIT_DURATION,COMPLETE,AGG_SHIFT_STATES,AGG_USER_STATES,AGG_SINTRAL_STATES,AGG_USER_NAME
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 0:13,13/10/2022 0:28,0:15:17,0:00:00,0:15:17,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 0:28,13/10/2022 0:45,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 0:45,13/10/2022 1:36,0:50:50,0:00:00,0:15:35,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 1:50,13/10/2022 2:07,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 2:07,13/10/2022 2:22,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 2:23,13/10/2022 2:39,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 2:39,13/10/2022 2:55,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 2:55,13/10/2022 3:12,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 3:12,13/10/2022 3:30,0:18:18,0:00:00,0:15:34,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 3:30,13/10/2022 3:47,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 3:47,13/10/2022 4:02,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 4:02,13/10/2022 4:30,0:27:46,0:00:00,0:17:03,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 4:30,13/10/2022 4:45,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 4:45,13/10/2022 5:02,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 5:02,13/10/2022 5:21,0:19:10,0:00:00,0:15:20,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 5:21,13/10/2022 5:46,0:24:53,0:00:00,0:17:25,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 5:46,13/10/2022 6:02,0:16:04,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 6:03,13/10/2022 6:19,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 6:19,13/10/2022 9:54,3:34:13,0:00:00,0:01:00,0,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 9:54,13/10/2022 10:11,0:17:49,0:00:00,0:15:51,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 10:11,13/10/2022 10:28,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 10:28,13/10/2022 10:44,0:15:17,0:00:00,0:15:17,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 10:44,13/10/2022 11:01,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 11:01,13/10/2022 11:28,0:27:28,0:00:00,0:16:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 11:28,13/10/2022 11:45,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 11:45,13/10/2022 12:06,0:20:40,0:00:00,0:15:35,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 12:06,13/10/2022 12:23,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 12:23,13/10/2022 12:38,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 12:38,13/10/2022 12:55,0:16:51,0:00:00,0:16:51,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 12:55,13/10/2022 13:10,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 13:10,13/10/2022 14:24,1:14:11,0:00:00,0:17:05,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 14:24,13/10/2022 14:40,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 14:40,13/10/2022 14:57,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 14:57,13/10/2022 15:12,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 15:12,13/10/2022 15:29,0:16:51,0:00:00,0:16:51,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 15:29,13/10/2022 15:48,0:18:52,0:00:00,0:15:26,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 15:48,13/10/2022 16:05,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 16:05,13/10/2022 16:29,0:24:20,0:00:00,0:15:44,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 16:29,13/10/2022 16:46,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 16:46,13/10/2022 17:01,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 17:01,13/10/2022 17:18,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 17:18,13/10/2022 17:34,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 17:34,13/10/2022 17:50,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 17:50,13/10/2022 18:06,0:15:18,0:00:00,0:15:18,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 18:06,13/10/2022 18:25,0:19:39,0:00:00,0:17:21,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 18:25,13/10/2022 18:41,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 18:41,13/10/2022 18:58,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 18:58,13/10/2022 19:13,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 19:13,13/10/2022 19:30,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 19:30,13/10/2022 19:45,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 19:45,13/10/2022 20:02,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 20:02,13/10/2022 20:25,0:22:33,0:00:00,0:16:09,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 20:25,13/10/2022 20:47,0:22:23,0:00:00,0:17:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 20:47,13/10/2022 21:02,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 21:03,13/10/2022 21:19,0:16:53,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 21:19,13/10/2022 21:35,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 21:35,13/10/2022 21:52,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 21:52,13/10/2022 22:07,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 22:07,13/10/2022 22:24,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 22:24,13/10/2022 22:42,0:18:29,0:00:00,0:15:38,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 22:42,13/10/2022 22:59,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 22:59,13/10/2022 23:15,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 23:15,13/10/2022 23:32,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},13/10/2022 23:32,13/10/2022 23:47,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},13/10/2022 23:47,14/10/2022 0:04,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 0:04,14/10/2022 0:19,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 0:19,14/10/2022 0:36,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 0:36,14/10/2022 0:54,0:17:47,0:00:00,0:15:36,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 0:54,14/10/2022 1:11,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 1:11,14/10/2022 1:26,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 1:26,14/10/2022 1:44,0:17:38,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 1:44,14/10/2022 1:59,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 1:59,14/10/2022 2:18,0:19:22,0:00:00,0:17:03,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 2:19,14/10/2022 2:35,0:16:40,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 2:35,14/10/2022 2:57,0:21:36,0:00:00,0:17:41,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 2:57,14/10/2022 3:12,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 3:12,14/10/2022 3:29,0:16:51,0:00:00,0:16:51,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 3:29,14/10/2022 3:44,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 3:44,14/10/2022 4:01,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 4:01,14/10/2022 4:17,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 4:17,14/10/2022 4:34,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 4:34,14/10/2022 4:55,0:21:21,0:00:00,0:15:49,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 4:55,14/10/2022 5:15,0:20:06,0:00:00,0:16:56,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 5:15,14/10/2022 5:30,0:15:19,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 5:30,14/10/2022 5:48,0:17:03,0:00:00,0:16:53,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 5:48,14/10/2022 6:03,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 6:03,14/10/2022 6:20,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 6:20,14/10/2022 6:35,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 6:35,14/10/2022 9:41,3:05:49,0:00:00,0:19:45,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 9:41,14/10/2022 9:56,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 9:56,14/10/2022 10:19,0:22:22,0:00:00,0:18:03,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 10:19,14/10/2022 10:34,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 10:34,14/10/2022 10:51,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 10:51,14/10/2022 11:06,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 11:06,14/10/2022 11:23,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 11:23,14/10/2022 11:38,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 11:39,14/10/2022 11:58,0:19:04,0:00:00,0:17:44,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 11:58,14/10/2022 12:01,0:03:30,0:00:00,0:02:45,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 12:01,14/10/2022 12:35,0:34:16,0:00:00,0:15:58,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 12:35,14/10/2022 12:52,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 12:52,14/10/2022 13:08,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 13:08,14/10/2022 13:25,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 13:25,14/10/2022 13:40,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 13:40,14/10/2022 13:57,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 13:57,14/10/2022 14:12,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 14:12,14/10/2022 14:32,0:19:51,0:00:00,0:17:45,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 14:32,14/10/2022 14:51,0:18:43,0:00:00,0:16:07,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 14:51,14/10/2022 15:08,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 15:08,14/10/2022 15:23,0:15:18,0:00:00,0:15:18,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 15:23,14/10/2022 15:40,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 15:40,14/10/2022 15:48,0:07:37,0:00:00,0:05:34,0,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 15:48,14/10/2022 16:05,0:17:31,0:00:00,0:16:04,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 16:05,14/10/2022 16:22,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 16:22,14/10/2022 16:41,0:18:56,0:00:00,0:15:26,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 16:41,14/10/2022 17:03,0:21:54,0:00:00,0:17:51,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 17:03,14/10/2022 17:21,0:17:42,0:00:00,0:15:49,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 17:21,14/10/2022 17:37,0:16:52,0:00:00,0:16:52,1,{1},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 17:38,14/10/2022 18:00,0:22:28,0:00:00,0:15:30,1,"{1,2}",{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 18:00,14/10/2022 18:17,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 18:17,14/10/2022 18:32,0:15:17,0:00:00,0:15:17,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 18:32,14/10/2022 18:49,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 18:49,14/10/2022 19:05,0:15:41,0:00:00,0:15:19,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 19:05,14/10/2022 19:23,0:18:32,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 19:23,14/10/2022 19:45,0:21:20,0:00:00,0:15:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 19:45,14/10/2022 20:02,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 20:02,14/10/2022 20:18,0:16:17,0:00:00,0:15:23,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 20:18,14/10/2022 20:40,0:22:00,0:00:00,0:17:26,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 20:40,14/10/2022 20:58,0:17:59,0:00:00,0:15:37,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 20:58,14/10/2022 21:15,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 21:15,14/10/2022 21:30,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 21:30,14/10/2022 21:47,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 21:47,14/10/2022 21:59,0:11:25,0:00:00,0:07:04,0,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 21:59,14/10/2022 22:16,0:17:47,0:00:00,0:15:46,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 22:16,14/10/2022 22:33,0:16:51,0:00:00,0:16:51,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 22:33,14/10/2022 22:49,0:15:17,0:00:00,0:15:17,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 22:49,14/10/2022 23:12,0:23:24,0:00:00,0:17:37,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 23:12,14/10/2022 23:27,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},14/10/2022 23:27,14/10/2022 23:44,0:16:51,0:00:00,0:16:51,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},14/10/2022 23:44,15/10/2022 0:00,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 0:00,15/10/2022 0:17,0:16:52,0:00:00,0:16:52,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-R2},15/10/2022 0:17,15/10/2022 0:32,0:15:18,0:00:00,0:15:18,1,{2},{3},{-1},{service}
005_ADF530W72,1586924646,1,{0||||||0},"{""""}",{P220103-M-F-L2},15/10/2022 0:32,15/10/2022 0:49,0:17:07,0:00:00,0:16:53,1,{2},{3},{-1},{service}
